file,line number,version,service #,service built,last update
9975,24,2,2,0,1447466448
9976,16,2,2,0,-1
9977,13,1,2,0,1451959970
9978,15,1,2,0,1469523758
9979,31,1,4,0,1423595450
9980,7,1,1,0,1423595450
9981,22,1,3,0,1441034387
9982,37,1,4,0,1444624791
9983,22,1,3,0,1448326444
9984,15,1,2,0,1471867861
9985,24,1,1,0,1464376600
9986,37,1,4,0,
9987,13,1,2,0,1435842226
9988,24,1,3,0,1427643950
9989,7,1,1,0,1447777302
9990,22,1,3,0,1448624578
9991,31,1,4,0,1467117497
9992,22,1,3,0,1465418525
9993,15,1,2,0,1453406044
9994,17,1,2,0,1448520801
9995,82,1,5,0,1445870196
9996,13,1,2,0,1436273432
9997,34,1,1,0,1430514250
9998,42,2,3,0,1430514290
9999,56,2,4,0,1436470418
10000,16,1,2,0,1465888293
10001,7,1,1,0,1437057946
10002,12,1,2,0,1430768222
10003,12,1,2,0,1438728734
10004,7,1,1,0,1452280723
10005,66,1,8,0,1455517421
10006,26,1,4,0,1456892300
10007,170,1,8,0,1454086212
10008,62,1,5,0,1460065134
10009,36,1,2,0,1461014268
10010,19,1,2,0,1461114148
10011,28,1,3,0,1460061033
10012,16,1,3,0,1455546872
10013,13,1,1,0,1457116252
10014,17,1,2,0,1461260426
10015,16,1,3,0,1458941850
10016,10,1,2,0,1433275891
10017,22,1,2,0,1436036194
10018,19,1,2,0,1435842226
10019,13,1,2,0,1438105709
10020,10,1,2,0,1439541544
10021,7,1,2,0,1426168763
10022,22,2,3,0,1432221555
10023,5,1,1,0,1427659595
10024,17,1,2,0,1432221555
10025,3,1,1,0,1427659595
10026,25,2,2,0,1432221555
10027,7,1,1,0,1431431092
10028,5,1,1,0,1421753230
10029,9,1,1,0,1432221555
10030,18,1,1,0,1432221555
10031,12,1,3,0,1427659595
10032,7,1,1,0,1432221555
10033,7,1,2,0,1426728197
10034,6,1,1,0,1432221555
10035,9,2,2,0,1423966127
10036,8,1,1,0,1431338467
10037,7,1,2,0,1462544176
10038,11,1,2,0,1466645701
10039,12,1,1,0,1431028241
10040,7,1,2,0,1453914572
10041,11,1,2,0,1466880437
10042,15,2,2,0,1424983272
10043,8,1,2,0,1437854288
10044,3,1,1,0,1449162301
10045,3,1,1,0,-1
10046,6,2,0,0,1429579452
10047,6,1,2,0,1430204047
10048,10,1,3,0,1457280754
10049,11,1,1,0,1457280754
10050,3,1,1,0,1445893037
10051,61,1,3,0,1451842840
10052,28,1,3,0,1444704592
10053,16,1,3,0,1436273432
10054,28,1,3,0,1430514290
10055,5,1,1,0,1430514250
10056,13,1,2,0,1435415328
10057,12,1,2,0,1470429343
10058,12,1,2,0,1461604888
10059,28,1,3,0,-1
10060,16,1,3,0,1446175630
10061,65,1,3,0,1471867861
10062,3,1,1,0,1464376600
10063,19,1,3,0,-1
10064,43,1,3,0,1464767686
10065,5,1,1,0,1440651694
10066,5,1,1,0,1437472004
10067,6,1,1,0,1457465082
10068,5,1,1,0,1460403770
10069,55,1,9,0,1453408455
10070,21,1,2,0,-1
10071,135,,,,-1
10072,170,1,8,0,-1
10073,25,2,2,0,-1
10074,33,1,4,0,-1
10075,100,2,6,0,-1
10076,20,2,1,0,-1
10077,158,1,8,0,-1
10078,13,1,2,0,-1
10079,28,1,3,0,-1
10080,15,1,2,0,-1
10081,16,1,2,0,-1
10082,25,1,4,0,-1
10083,50,1,7,0,-1
10084,32,2,3,0,-1
10085,30,1,3,0,-1
10086,28,1,3,0,1457042606
10087,28,1,3,0,1457315158
10088,30,1,3,0,1457315282
10089,11,1,1,0,1457370520
10090,166,1,8,0,1457042606
10092,9,1,1,0,1457315446
10093,32,1,4,0,1458098939
10094,135,,,,1456613959
10095,170,1,8,0,1457483042
10096,29,1,2,0,1434351763
10097,66,1,6,0,1450282088
10098,170,1,8,0,1440133670
10099,56,1,6,0,1448224265
10100,56,1,6,0,1429088172
10101,24,1,3,0,1463055793
10102,73,1,6,0,1471471158
10103,115,1,10,0,1465477571
10104,15,2,1,0,1432221555
10105,13,1,2,0,1431431092
10106,11,2,1,0,1421753230
10107,17,2,1,0,1432221555
10108,30,1,3,0,1427659595
10109,24,1,1,0,1432221555
10110,23,1,1,0,1423966127
10111,66,2,5,0,1426728197
10112,11,1,1,0,1432221555
10113,13,2,2,0,1426168763
10114,16,1,2,0,1432221555
10115,18,1,2,0,1427659595
10116,7,1,1,0,1427659595
10117,30,1,3,1,1432221555
10118,80,1,4,0,1432221555
10119,24,1,3,0,1457544020
10120,8,2,3,0,1455772885
10121,16,1,2,0,1455046995
10122,18,1,2,0,1430768222
10123,8,1,1,0,1430768222
10124,31,1,3,0,1458424095
10125,8,1,1,0,1428611001
10126,14,1,3,0,1432766579
10127,15,1,2,0,1446594546
10128,100,1,8,0,1435820238
10129,13,1,2,0,1459727922
10130,24,1,4,0,1446680347
10131,27,1,3,0,1446243923
10132,13,1,2,0,1463229290
10133,23,1,1,0,1463208170
10134,29,1,2,0,1463194493
10135,58,1,6,0,1463206075
10136,13,1,2,0,1463219143
10137,18,1,2,0,1463085972
10138,158,1,8,0,1441034387
10139,25,2,2,0,1421753230
10140,33,1,4,0,1432221555
10141,28,1,3,0,1426168763
10142,16,1,3,0,1427659595
10143,8,1,2,0,1427659595
10144,9,2,1,0,1437749898
10145,9,2,1,0,1432221555
10146,12,2,1,0,1436199350
10147,8,2,1,0,1431431092
10148,12,1,2,0,1423966127
10149,7,1,1,0,1442342598
10150,31,1,4,0,1426728197
10151,13,1,2,0,1432221555
10152,37,1,4,0,1437749898
10153,22,1,3,0,1432221555
10154,22,1,3,0,1432221555
10155,24,1,3,0,1427659595
10156,31,1,4,0,1432221555
10157,22,1,3,0,1429296119
10158,22,1,3,0,1435842226
10159,15,1,2,0,1441034387
10160,15,1,2,0,1454427049
10161,24,1,1,0,1453840693
10162,17,1,2,0,-1
10163,37,1,4,0,1454427049
10164,13,1,2,0,-1
10165,7,1,1,0,1453763153
10166,20,1,2,0,1443730410
10167,17,1,2,0,1445286241
10168,11,2,1,0,1423595450
10169,18,2,2,0,1423595450
10170,23,2,2,0,1458973578
10171,35,1,3,0,1464044033
10172,164,1,8,0,1465945541
10173,36,1,2,0,1437098112
10174,23,1,1,0,1461604888
10175,20,1,3,0,1430768222
10176,9,1,1,0,1446225112
10177,55,1,7,0,1458068208
10178,170,1,8,0,1423595450
10179,68,1,6,0,1459238296
10180,68,1,6,0,1457371381
10181,5,1,1,0,1453914572
10182,9,1,1,0,1423595450
10183,21,1,3,0,1423595450
10184,35,1,4,0,1464001315
10185,24,1,3,0,1467991866
10186,16,1,2,0,1442605446
10187,16,1,2,0,1435842226
10188,25,1,4,0,1431028241
10189,8,1,2,0,1453914572
10190,41,1,4,0,1457371381
10191,33,1,2,0,1446751297
10192,16,1,2,0,1456354132
10193,51,1,3,0,1449106538
10194,49,1,3,0,1445621851
10195,40,1,2,0,1424883857
10196,14,1,1,0,1440888498
10197,51,1,3,0,1435488031
10198,26,1,2,0,1462821255
10199,3,1,1,0,1472655847
10200,52,1,3,0,1430514250
10201,28,1,3,0,1436273432
10202,16,1,3,0,1430514290
10203,20,1,3,0,1460327076
10204,92,1,9,0,1455276772
10205,16,1,3,0,1455562356
10206,35,1,3,0,1447788091
10207,135,,,,1472174424
10208,170,1,8,0,1462322239
10209,33,1,4,0,1452449034
10210,25,2,2,0,1442809846
10211,16,2,2,0,1434621576
10212,41,1,5,0,1434049423
10213,17,1,2,0,1446624304
10214,15,1,2,0,1446624304
10215,17,1,2,0,1461251495
10216,17,1,2,0,1461256168
10218,181,1,9,0,1464376600
10219,6,1,1,0,1453914572
10220,5,1,1,0,1429551656
10221,5,1,1,0,1444709346
10222,8,1,1,0,1438719009
10223,7,1,1,0,1436460733
10224,13,1,3,0,1455293822
10225,27,1,2,0,1449096209
10226,22,1,1,0,1440079223
10227,15,1,2,0,1449543368
10228,27,1,2,0,1450796951
10229,13,1,2,0,1461560679
10230,15,1,2,0,1461940586
10231,20,1,2,0,1463893083
10232,15,1,3,0,1461604888
10233,10,1,2,0,1439307670
10234,36,2,3,0,1428611001
10235,37,2,3,0,1432766579
10236,40,2,3,0,1461604888
10237,35,2,3,0,-1
10238,37,2,3,0,1432293056
10239,37,2,3,0,1443799700
10240,35,2,3,0,1453833390
10241,135,,,,1452802915
10242,170,1,8,0,1465504060
10243,31,1,2,0,1460929205
10244,28,2,2,0,1464376600
10245,33,1,4,0,1471867861
10246,41,1,6,0,1425829249
10247,50,2,3,0,1425889073
10248,10,1,1,0,1425828001
10249,103,2,10,0,1449427616
10250,15,2,2,0,1436534463
10252,37,1,5,0,1447529911
10253,9,1,1,0,1432082393
10254,69,2,8,0,1456095371
10255,181,1,9,0,1455490539
10256,19,1,2,0,1433447611
10257,5,1,1,0,1458599078
10258,5,1,1,0,1461058908
10259,16,2,1,0,1433109216
10260,25,1,4,0,1464767686
10261,9,1,1,0,1431028241
10262,16,1,2,0,1440609793
10263,37,1,2,0,1441385126
10264,26,1,3,0,1443719543
10265,181,1,9,0,1433447611
10266,18,1,2,0,1445369399
10267,49,1,4,0,1432082393
10268,23,1,2,0,1428611001
10269,106,2,9,0,1432766579
10270,25,1,3,0,1430514250
10271,25,1,3,0,1436273432
10272,25,1,3,0,1430514290
10273,38,1,3,0,1465724642
10274,8,1,1,0,1442973245
10275,82,1,9,0,1451078068
10276,43,1,6,0,1457799773
10277,7,1,1,0,1446380728
10278,170,1,8,0,1435418521
10279,135,,,,1436545598
10280,33,1,4,0,1448439818
10281,25,2,2,0,1460639585
10282,28,1,1,0,1452449250
10283,7,1,1,0,1441365566
10284,22,1,5,0,1457104633
10285,76,1,8,0,1448637534
10286,6,1,1,0,1430514250
10287,40,1,3,0,1436273432
10288,40,1,3,0,1430514290
10289,24,1,3,0,1425937039
10290,45,1,4,0,-1
10291,28,1,4,0,-1
10292,49,1,5,0,-1
10293,9,1,1,0,-1
10294,52,1,7,0,1454283842
10295,52,1,7,0,1444010813
10296,38,1,3,0,1460584636
10297,46,1,7,0,1425227336
10298,13,1,2,0,1456766229
10299,45,1,3,0,1437057946
10300,15,1,2,0,1431028241
10301,304,1,18,0,1457371381
10302,7,1,1,0,1453914572
10303,16,1,2,0,1463508739
10304,7,1,1,1,1439244193
10305,67,2,6,0,1463147386
10306,9,1,1,0,1455142435
10307,5,1,1,0,1439974662
10308,5,1,1,0,1461226330
10309,6,1,1,0,1432766579
10310,16,1,2,0,1428611001
10311,166,1,8,0,1468702909
10312,36,1,4,0,1431138834
10313,18,1,2,0,1457216676
10314,12,1,1,0,1440440435
10315,18,1,3,0,1440440435
10316,77,1,9,0,1440440435
10317,61,1,8,0,1440440435
10318,125,1,15,0,1440440435
10319,49,1,8,0,1440440435
10320,67,1,7,0,1440440435
10321,5,1,1,0,1440440435
10322,25,1,3,0,1466598840
10323,67,1,7,0,1427643950
10324,8,1,1,0,1429083332
10325,12,1,2,0,1429170832
10326,24,1,7,0,1442577548
10328,53,2,7,0,1441225707
10329,43,1,6,0,1444596129
10330,25,1,4,0,1431028241
10331,8,1,1,0,1456516759
10332,17,1,2,0,-1
10333,20,1,3,0,1442818431
10334,5,1,1,0,1438959358
10335,5,1,1,0,1457610516
10336,17,2,2,0,1471533923
10337,36,1,4,0,1434537216
10338,17,2,2,0,1441966957
10339,17,2,2,0,1431028241
10340,31,2,3,0,1452641582
10341,14,2,2,0,1451763645
10342,44,1,3,0,1452303753
10343,17,2,2,0,1445930001
10344,28,2,2,0,1446007220
10345,10,2,1,0,1446011092
10346,25,2,3,0,1435251673
10347,27,1,3,0,1435842226
10348,6,1,1,0,1430514290
10349,6,1,1,0,1436273432
10350,6,1,1,0,1430514250
10351,6,1,1,0,1447982495
10352,5,1,1,0,1462396609
10353,5,1,1,0,1464339345
10354,6,1,1,0,1448520790
10355,67,1,7,0,1433766704
10356,22,1,3,0,1441611591
10357,33,1,4,0,1433346508
10358,166,1,8,0,1446175630
10359,35,1,3,0,1454803174
10360,14,1,1,0,1472188924
10361,14,1,3,0,1466990296
10362,14,1,3,0,1441170501
10365,35,1,3,0,1454808721
10366,50,2,5,0,1433005804
10367,63,1,4,0,1464696464
10368,27,1,3,0,1447496247
10369,11,1,1,0,1453914572
10370,10,1,1,0,1464376600
10371,9,1,2,0,1472046794
10372,29,2,2,0,1466051956
10373,32,2,3,0,1432221555
10374,8,2,1,0,1436199350
10375,25,1,2,0,1423966127
10377,16,1,3,0,1426168763
10378,27,1,1,0,1445936451
10379,33,1,3,0,1437749898
10380,35,1,3,0,1446504757
10381,13,1,2,0,1437749898
10382,73,2,4,0,1432221555
10383,48,1,4,0,1432221555
10384,23,1,2,0,1421753230
10387,13,1,2,0,1426728197
10388,12,1,2,0,1427659595
10389,135,,,,1432221555
10390,170,1,8,0,1432221555
10391,170,1,8,0,1432221555
10392,135,,,,1431431092
10393,11,1,2,0,1427659595
10394,13,1,2,0,1442342598
10395,67,2,6,0,1427659595
10396,16,1,2,0,1430900904
10397,13,1,2,0,1436971792
10398,15,1,2,0,1437430723
10399,19,1,2,0,1465919858
10400,7,1,1,0,1462465320
10401,5,1,1,0,1434049423
10402,11,1,2,0,1455214835
10403,14,1,2,0,1455116114
10404,52,2,3,0,
10406,42,2,3,0,1466437744
10408,28,1,2,0,1432766579
10409,124,1,7,0,1428611001
10410,127,1,8,0,1450190949
10411,150,1,9,0,1453914572
10415,158,1,8,0,1457371381
10416,7,1,2,0,1449747321
10417,9,1,1,0,1466518563
10418,47,1,5,0,1466523352
10419,13,1,2,0,1466535398
10420,20,1,3,0,1443371976
10421,9,1,1,0,1442898181
10422,15,1,2,0,-1
10423,63,2,6,0,1443168572
10424,19,1,2,0,1460503010
10425,22,2,2,0,-1
10426,22,1,2,0,1449417463
10427,27,1,2,0,1461604888
10429,42,1,3,0,1459526620
10430,29,1,2,0,1454577461
10431,13,1,2,0,1454320267
10432,17,1,2,0,1454274877
10433,7,1,1,0,1460654423
10434,6,1,1,0,1456076266
10435,7,1,2,0,1443180304
10436,11,1,2,0,1447386172
10437,3,1,1,0,-1
10438,3,1,1,0,1436079146
10439,7,1,2,0,1435842226
10440,7,1,1,0,1432766579
10441,12,1,3,0,1428611001
10442,3,1,1,0,1432221555
10443,18,1,1,0,1427659595
10444,7,1,2,0,1427659595
10445,5,1,1,0,1442342598
10446,9,1,1,0,1426168763
10447,6,1,2,0,1432221555
10448,5,1,1,0,1432221555
10449,8,1,1,0,1436199350
10450,17,1,2,0,1432221555
10451,12,1,2,0,1437749898
10452,13,1,2,0,1426728197
10453,7,1,1,0,1427659595
10454,28,1,3,0,1437749898
10455,16,1,2,0,1432221555
10456,24,2,3,0,1421753230
10457,40,2,6,2,1423966127
10458,100,1,8,0,1432221555
10459,20,1,2,0,1431431092
10461,16,1,2,0,1441059017
10462,18,1,2,0,1444417244
10463,5,1,1,0,1457120208
10464,6,1,1,0,1452062832
10465,5,1,1,0,1463428598
10466,12,1,2,0,1464679694
10467,24,1,1,0,1437854288
10468,39,1,4,0,1424983272
10470,24,1,3,0,1464370062
10471,11,1,2,0,1462841095
10472,47,2,5,0,-1
10473,27,2,2,0,1464146815
10474,24,1,3,0,1438010377
10475,5,1,1,0,1421753230
10476,43,1,6,0,1427659595
10477,10,1,2,0,1436199350
10478,16,1,3,0,1431431092
10479,5,1,1,0,1426728197
10480,10,1,2,0,1437749898
10481,23,1,3,0,1432221555
10482,25,1,2,0,1432221555
10483,9,1,2,0,1432221555
10485,161,1,8,0,1432221555
10486,36,1,4,0,1427659595
10487,53,1,4,0,1423966127
10488,15,1,2,0,1427659595
10489,13,2,2,0,1426168763
10490,135,,,,1437749898
10491,170,1,8,0,1432221555
10494,25,1,2,0,1432221555
10495,37,1,5,0,1432683310
10496,31,1,4,0,1447355857
10497,14,1,3,0,1429293452
10498,5,1,1,0,1437786504
10499,5,1,1,0,1463799177
10500,11,1,2,0,1447627243
10501,10,1,2,0,1445458764
10502,13,1,2,0,1430514250
10503,10,1,1,0,1430514290
10504,10,1,1,0,1436273432
10505,78,1,10,0,1450190949
10506,37,1,4,0,1426953380
10507,75,2,8,0,1427228110
10508,52,1,7,0,1427225918
10509,83,1,8,0,1430333722
10510,16,1,3,0,1448551991
10511,181,1,9,0,1456028536
10512,13,1,2,0,1456028536
10513,67,2,5,0,1441136631
10514,5,1,1,0,1464788086
10515,22,2,1,0,1437607658
10516,30,1,3,0,1437691040
10517,13,1,2,0,1436273432
10518,7,1,1,0,1430514250
10519,11,2,1,0,1430514290
10520,15,1,2,0,1447712655
10521,14,1,2,0,1457037617
10522,25,1,4,0,1444581632
10523,28,1,3,0,1470895734
10524,25,2,2,0,1470895734
10525,33,1,4,0,1446165470
10526,11,1,1,0,1461886804
10527,27,1,3,0,1430768222
10528,33,1,4,0,1437279710
10529,15,1,2,0,1438276116
10530,38,1,5,0,1438276116
10531,16,1,3,0,-1
10532,92,1,9,0,1435842226
10533,24,1,3,0,1435842226
10534,11,1,2,0,1431706014
10535,7,1,1,0,1434482024
10536,60,1,6,0,1464703681
10537,54,1,7,0,1465381315
10538,23,1,3,0,1464703681
10539,41,2,3,0,1465381315
10540,36,2,4,0,1459947780
10541,30,2,3,0,1464703681
10542,24,1,2,0,1460474693
10543,10,1,1,0,1460474693
10544,170,1,8,0,1460474693
10545,135,,,,1460474693
10546,5,1,1,0,1460474693
10547,5,1,1,0,1460474693
10548,6,1,1,0,1462262461
10549,13,1,2,0,1460474693
10550,13,1,2,0,1465240145
10551,39,1,4,0,1460474693
10552,11,1,2,0,1460474693
10553,9,1,1,0,1462262461
10554,6,1,2,0,1460474693
10555,3,1,1,0,1460474693
10556,5,1,1,0,1460474693
10557,18,1,1,0,1462262461
10558,8,1,1,0,1457751181
10559,17,1,2,0,1465501085
10560,12,1,3,0,1444845569
10561,7,1,2,0,1460060212
10562,7,1,1,0,1456555667
10563,11,1,2,0,1464723189
10564,3,1,1,0,1464723189
10565,3,1,1,0,1427643950
10566,5,1,1,0,1450741762
10567,7,1,2,0,1424983272
10568,3,1,1,0,1437854288
10569,15,2,2,0,1441480248
10570,7,1,1,0,1455052609
10571,7,1,2,0,1456175801
10572,6,1,1,0,1453914572
10573,7,1,2,0,1449415483
10574,150,1,18,0,1454948248
10575,30,1,3,0,1450346002
10576,39,1,5,0,1432766579
10577,10,1,2,1,1428611001
10578,38,1,5,0,1448982718
10579,5,1,1,0,1446832264
10580,51,2,4,0,1430768222
10581,40,1,4,0,1451381227
10582,13,1,2,0,1449058215
10583,13,1,2,0,1465939084
10584,13,1,2,0,1425996370
10585,13,1,2,0,1441780089
10586,35,1,3,0,1432221555
10587,13,1,2,0,1453309704
10588,100,1,8,0,1426168763
10589,24,1,3,0,1432221555
10590,100,1,8,0,1427659595
10591,27,2,2,0,1452802144
10592,31,1,4,0,1431431092
10593,65,2,5,0,1423966127
10594,7,1,1,0,1436199350
10595,16,1,3,0,1437749898
10596,28,1,3,0,1432221555
10597,35,1,3,0,1426728197
10598,22,1,1,0,1432221555
10599,11,1,1,0,1437749898
10600,17,1,2,0,1452615980
10601,8,1,2,0,1432221555
10602,8,1,1,0,1432221555
10603,89,1,4,0,1452292627
10604,47,1,4,0,1452442513
10605,60,1,5,0,1446504757
10606,7,1,1,0,1442342598
10607,8,1,1,0,1452288105
10608,29,1,3,0,1452693930
10609,104,1,8,0,1427659595
10610,8,1,1,0,1445936451
10611,3,1,1,0,1452704431
10612,5,1,1,0,1421753230
10613,13,1,2,0,1450374588
10614,5,1,1,0,1449268809
10615,19,1,3,0,1427659595
10616,5,1,1,0,1444047669
10617,13,1,2,0,1433125006
10618,5,1,1,0,1428611001
10619,18,1,3,0,1432766579
10620,16,1,2,0,1445192096
10621,16,1,2,0,1427225885
10622,18,1,3,0,1424983272
10623,24,1,3,0,1437854288
10624,16,1,2,0,1432766579
10625,6,1,1,0,1428611001
10626,13,1,2,0,1462337255
10627,7,1,1,0,1443615879
10628,6,1,1,0,1429023089
10629,12,1,1,0,1466269209
10630,28,1,3,0,1430514290
10631,24,1,4,0,1430514250
10632,27,1,2,0,1436273432
10633,206,2,13,0,1446742535
10634,15,1,2,0,1445967705
10635,49,1,7,0,1453700598
10636,21,1,2,0,1464376600
10637,23,2,3,0,1471867861
10638,3,1,1,0,1465584503
10639,40,2,4,0,1465584503
10640,13,2,2,0,1463789405
10641,40,1,4,0,1464108399
10642,9,2,1,0,1433447611
10643,9,1,1,0,1445184312
10644,9,2,1,0,1460829182
10645,16,1,2,0,1432082393
10646,16,1,2,0,1427643950
10647,16,1,2,0,1455713362
10648,16,1,2,0,1438915824
10649,9,1,1,0,1460758735
10650,39,2,3,0,1430621370
10651,24,1,2,0,1429743497
10652,33,2,3,0,1439185893
10653,35,2,3,0,1451682425
10654,42,1,3,0,1443813727
10655,30,1,3,0,1443711118
10656,42,1,3,0,-1
10657,28,1,3,0,1441117229
10658,23,1,4,0,1445482512
10659,23,1,3,0,1464376600
10660,6,1,1,0,1471867861
10661,5,1,1,0,1451215179
10662,5,1,1,0,1459579791
10663,170,1,8,0,1453914572
10664,135,,,,1445492152
10665,18,1,2,0,1445492152
10666,36,2,5,0,1446251462
10667,8,1,1,0,1439180372
10668,5,1,1,0,1457040678
10669,8,1,1,0,1458056314
10670,14,1,2,0,1447777302
10671,23,1,3,0,1463026426
10672,11,1,2,0,1460072792
10673,8,1,1,0,1444407245
10674,13,1,1,0,1451887786
10675,23,1,3,0,1444253811
10676,9,1,1,0,1471329754
10682,117,1,10,0,1469270052
10683,7,2,1,0,1464268150
10684,24,1,3,0,1470112765
10685,9,1,1,0,1454550574
10686,84,1,7,0,1452807697
10687,16,1,1,0,1452723473
10688,16,1,1,0,1438352333
10689,22,1,1,0,1446251462
10690,83,1,7,0,1459373531
10691,13,1,2,0,1453838783
10692,23,1,3,0,1440259573
10693,31,2,3,0,1430247728
10694,11,1,1,0,1457800769
10695,13,1,2,0,1457627591
10696,29,1,4,0,1454279400
10697,53,1,5,0,1432082393
10698,30,1,3,0,1444753748
10699,170,1,8,0,1447777302
10700,24,1,3,0,1459997792
10701,24,1,3,0,1431028241
10702,42,1,6,0,1451558879
10703,15,1,2,0,1462223031
10704,25,2,3,0,1455316748
10705,170,1,8,0,1458046238
10706,135,,,,1439813805
10707,27,1,3,0,1434525793
10708,26,2,1,0,1433447611
10709,19,2,3,0,1465584503
10710,30,1,3,0,1465584503
10712,68,1,8,0,1449840479
10713,68,1,8,0,1430768222
10714,13,1,2,0,1425758142
10715,7,1,1,0,1462466274
10716,3,1,1,0,1462535531
10717,3,1,1,0,1462535531
10718,3,1,1,0,1463136677
10719,7,1,2,0,1446830338
10720,4,1,1,0,1460474693
10721,7,1,2,0,1460474693
10722,3,1,1,0,1460474693
10723,11,1,2,0,1460474693
10724,24,1,3,0,1460474693
10725,18,1,2,0,1462262461
10726,3,1,1,0,1462262461
10727,19,1,3,0,1460474693
10728,29,1,5,0,1462262461
10729,24,1,4,0,1460474693
10730,10,1,2,0,1460474693
10731,15,1,3,0,1457751181
10732,19,1,3,0,1465240145
10733,27,1,4,0,1465501085
10734,73,1,8,0,1460474693
10735,9,1,1,0,1460474693
10736,79,1,2,0,1460474693
10737,25,,,,1447715143
10738,11,1,1,0,1427824389
10739,14,1,1,0,1459232548
10740,6,1,1,0,1458483512
10741,11,1,1,0,1458654024
10742,17,2,1,0,1461604888
10743,19,2,1,0,1442427895
10744,5,1,1,0,1446786198
10745,13,1,1,0,1468002500
10746,18,2,1,0,1427896395
10747,11,1,1,0,1423653836
10748,57,1,4,0,1450183341
10749,146,1,12,0,1445004970
10750,91,1,10,0,1465867384
10751,91,2,10,0,1465867384
10752,11,1,1,0,1436641284
10753,14,1,1,0,1423653836
10754,18,1,1,0,1434976212
10755,30,1,1,0,1431066376
10756,14,1,1,0,1431948164
10757,16,1,1,0,1431529250
10758,8,1,1,0,1448484416
10759,18,1,1,0,1442595255
10760,14,1,1,0,1454088419
10761,5,1,1,0,1461102797
10762,16,2,1,0,1460207896
10763,11,1,1,0,1442641211
10764,232,1,19,0,1460722383
10765,16,1,2,0,1454779078
10766,11,1,1,0,1465079214
10767,14,2,1,0,1465273506
10768,9,2,1,0,1461961760
10769,19,2,1,0,1456818135
10770,14,1,1,0,1453789737
10771,11,1,1,0,1461878853
10772,11,1,1,0,1449840479
10773,22,1,2,0,1430768222
10774,8,1,1,0,1436904651
10775,11,1,1,0,1468454594
10776,11,1,1,0,1428611001
10777,19,2,1,0,1461604888
10778,15,2,1,0,1464376600
10779,11,1,1,0,1471867861
10780,75,1,8,0,1465584503
10781,38,2,2,0,1465584503
10782,17,1,2,0,1465761318
10783,8,1,1,0,1430417510
10784,24,1,3,0,1453693220
10785,37,1,4,0,1447942012
10786,25,1,4,0,1453050493
10787,28,1,5,0,1451509252
10788,13,1,3,0,-1
10789,44,2,4,1,1440021222
10790,25,2,2,1,1436273432
10791,13,1,2,0,1430514290
10792,32,1,4,0,1430514250
10793,36,1,4,0,1451072319
10794,28,1,2,0,1455049102
10795,12,1,1,0,1461615153
10796,28,1,3,0,1471635250
10797,6,1,1,0,1465624764
10798,23,2,2,0,1439541544
10799,24,1,3,0,1462219986
10800,47,2,5,0,1444187081
10801,11,1,2,0,1439541544
10802,28,1,3,0,1456767434
10803,29,1,3,0,1435750229
10804,24,1,3,0,1433693305
10805,10,1,2,0,1465544923
10806,24,1,5,0,1465544923
10807,24,1,2,0,1465544923
10808,34,1,4,0,1465544923
10809,7,2,1,0,1465424155
10810,5,1,1,0,1465544923
10811,6,1,1,0,1465544923
10812,29,1,4,0,1464376600
10813,23,1,2,0,1471867861
10814,170,1,8,0,1439395984
10815,19,2,2,0,1465561732
10816,13,1,2,0,1464473158
10817,28,1,3,0,1459406949
10818,35,1,3,0,1470682809
10819,30,1,3,0,1439850829
10821,148,1,9,0,1471784909
10823,25,1,4,0,1461356598
10825,13,1,2,0,-1
10826,7,1,2,0,1462322239
10828,18,2,1,0,1443171875
10829,16,1,3,0,1472655847
10830,28,1,5,0,1440021222
10831,49,1,5,0,1432657843
10832,42,1,5,0,1430514250
10833,52,1,6,0,1430514290
10834,3,1,1,0,1468092516
10835,13,1,2,0,1456618887
10836,28,1,5,0,1440360794
10837,14,1,2,0,1427643950
10838,17,1,2,0,1449088757
10839,14,2,2,0,1455203884
10840,79,,,,1440021222
10841,170,1,8,0,1468455823
10842,68,1,8,0,1464044033
10843,21,1,3,0,1465945541
10844,12,1,1,0,1468848885
10845,4,1,1,0,1458666027
10846,15,1,2,0,1458666027
10847,19,1,3,0,1458666027
10848,13,1,2,0,1448832510
10849,32,1,3,0,1447705753
10850,24,1,3,0,1463665410
10851,17,1,2,0,1442857007
10852,8,1,1,0,1462300793
10853,24,1,3,0,1471867861
10854,14,1,2,0,1464376600
10855,5,1,1,0,1465584503
10856,5,1,1,0,1465584503
10857,6,1,1,0,1438696682
10858,16,1,3,0,1439397720
10859,5,1,1,0,1434387804
10860,5,1,1,0,1456225527
10861,6,1,1,0,1435666813
10862,16,1,3,0,1469645492
10863,28,1,3,0,1469645492
